ID_TBED,Birth_Group_TBED,First_Seen_Group_TBED,Final_Group_TBED,Sex,BirthDate,immigration_date,First_date,LastSeenDate,DeathDate,Final_date,TB_death,Final_age,Final_age_years,final_age_accurate,TB_final_status,TB_signs_date,TB_signs_group_TBED,TB_exposure_date,TB_exposed_group_TBED,TB_exposure_type,TB_date_Birthgroup,TB_date_immigrated_group,TB_date_Final_group
ID_1108,Group_76,NA,Group_76,F,29/04/2016,NA,29/04/2016,27/04/2017,28/04/2017,28/04/2017,TRUE,364,1,TRUE,exposed_signs,18/01/2017,Group_76,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1732,Group_76,NA,Group_76,F,29/04/2016,NA,29/04/2016,28/03/2017,28/03/2017,28/03/2017,TRUE,333,0.91,TRUE,exposed_signs,30/01/2017,Group_76,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_293,Group_76,NA,Group_76,F,29/04/2016,NA,29/04/2016,13/02/2017,13/02/2017,13/02/2017,TRUE,290,0.79,TRUE,exposed_signs,19/01/2017,Group_76,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_708,Group_76,NA,Group_76,M,29/04/2016,NA,29/04/2016,03/04/2017,03/04/2017,03/04/2017,FALSE,339,0.93,TRUE,exposed_signs,11/03/2017,Group_76,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_2269,Group_76,NA,Group_76,M,29/04/2016,NA,29/04/2016,18/06/2016,18/06/2016,18/06/2016,FALSE,50,0.14,TRUE,exposed_asymptomatic,NA,NA,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_2428,Group_76,NA,Group_76,F,29/04/2016,NA,29/04/2016,23/05/2017,23/05/2017,23/05/2017,FALSE,389,1.07,TRUE,exposed_signs,18/02/2017,Group_76,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1910,Group_76,NA,Group_76,M,29/04/2016,NA,29/04/2016,18/06/2016,18/06/2016,18/06/2016,FALSE,50,0.14,TRUE,exposed_asymptomatic,NA,NA,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1518,Group_145,NA,Group_145,M,03/05/2016,NA,03/05/2016,01/05/2017,01/05/2017,01/05/2017,TRUE,363,0.99,TRUE,exposed_signs,28/02/2017,Group_145,03/05/2016,Group_145,Birthdate,06/03/2009,NA,06/03/2009
ID_1795,Group_145,NA,Group_145,F,03/05/2016,NA,03/05/2016,06/06/2017,06/06/2017,06/06/2017,TRUE,399,1.09,TRUE,exposed_signs,30/03/2017,Group_145,03/05/2016,Group_145,Birthdate,06/03/2009,NA,06/03/2009
ID_2039,Group_145,NA,Group_145,F,03/05/2016,NA,03/05/2016,13/06/2017,13/06/2017,13/06/2017,TRUE,406,1.11,TRUE,exposed_signs,27/03/2017,Group_145,03/05/2016,Group_145,Birthdate,06/03/2009,NA,06/03/2009
ID_2250,Group_76,NA,Group_76,U,29/04/2016,NA,29/04/2016,09/05/2016,09/05/2016,09/05/2016,FALSE,10,0.03,TRUE,exposed_asymptomatic,NA,NA,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_175,Group_76,NA,Group_76,U,29/04/2016,NA,29/04/2016,09/05/2016,09/05/2016,09/05/2016,FALSE,10,0.03,TRUE,exposed_asymptomatic,NA,NA,29/04/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_373,Group_30,NA,Group_30,U,08/07/2016,NA,08/07/2016,08/07/2016,08/07/2016,08/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,08/07/2016,Group_30,Birthdate,09/06/2012,NA,09/06/2012
ID_1948,Group_30,NA,Group_30,U,08/07/2016,NA,08/07/2016,08/07/2016,08/07/2016,08/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,08/07/2016,Group_30,Birthdate,09/06/2012,NA,09/06/2012
ID_1469,Group_30,NA,Group_30,U,08/07/2016,NA,08/07/2016,08/07/2016,08/07/2016,08/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,08/07/2016,Group_30,Birthdate,09/06/2012,NA,09/06/2012
ID_1559,Group_76,NA,Group_76,U,02/07/2016,NA,02/07/2016,29/07/2016,29/07/2016,29/07/2016,FALSE,27,0.07,TRUE,exposed_asymptomatic,NA,NA,02/07/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_869,Group_76,NA,Group_76,U,02/07/2016,NA,02/07/2016,03/08/2016,03/08/2016,03/08/2016,FALSE,32,0.09,TRUE,exposed_asymptomatic,NA,NA,02/07/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_2035,Group_150,NA,Group_146,F,07/07/2016,NA,07/07/2016,09/10/2018,09/10/2018,09/10/2018,FALSE,824,2.26,TRUE,exposed_signs,29/01/2018,Group_146,07/07/2016,Group_150,Birthdate,25/05/2008,NA,29/01/2018
ID_2802,Group_150,NA,Group_38,M,07/07/2016,NA,07/07/2016,13/05/2019,13/05/2019,13/05/2019,FALSE,1040,2.85,TRUE,exposed_asymptomatic,NA,NA,07/07/2016,Group_150,Birthdate,25/05/2008,NA,07/09/2003
ID_2454,Group_150,NA,Group_150,M,07/07/2016,NA,07/07/2016,22/03/2018,22/03/2018,22/03/2018,FALSE,623,1.71,TRUE,exposed_asymptomatic,NA,NA,07/07/2016,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_2137,Group_150,NA,Group_38,M,07/07/2016,NA,07/07/2016,29/09/2018,30/09/2018,30/09/2018,FALSE,815,2.23,TRUE,exposed_asymptomatic,NA,NA,07/07/2016,Group_150,Birthdate,25/05/2008,NA,07/09/2003
ID_197,Group_145,NA,NA,M,12/07/2016,NA,12/07/2016,25/08/2017,25/08/2017,25/08/2017,FALSE,409,1.12,TRUE,exposed_asymptomatic,NA,NA,12/07/2016,Group_145,Birthdate,06/03/2009,NA,NA
ID_79,Group_145,NA,NA,M,12/07/2016,NA,12/07/2016,25/08/2017,25/08/2017,25/08/2017,TRUE,409,1.12,TRUE,exposed_signs,01/06/2017,Group_145,12/07/2016,Group_145,Birthdate,06/03/2009,NA,NA
ID_3313,Group_145,NA,NA,M,12/07/2016,NA,12/07/2016,21/07/2017,21/07/2017,21/07/2017,TRUE,374,1.02,TRUE,exposed_signs,13/04/2017,Group_145,12/07/2016,Group_145,Birthdate,06/03/2009,NA,NA
ID_1,Group_145,NA,NA,M,12/07/2016,NA,12/07/2016,14/08/2017,14/08/2017,14/08/2017,FALSE,398,1.09,TRUE,exposed_signs,22/02/2017,Group_145,12/07/2016,Group_145,Birthdate,06/03/2009,NA,NA
ID_3358,Group_145,NA,NA,M,12/07/2016,NA,12/07/2016,30/08/2017,30/08/2017,30/08/2017,FALSE,414,1.13,TRUE,exposed_signs,14/05/2017,Group_145,12/07/2016,Group_145,Birthdate,06/03/2009,NA,NA
ID_1261,Group_145,NA,Group_145,U,06/08/2016,NA,06/08/2016,07/08/2016,07/08/2016,07/08/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/08/2016,Group_145,Birthdate,06/03/2009,NA,06/03/2009
ID_2941,Group_38,NA,Group_38,M,29/07/2016,NA,29/07/2016,01/12/2018,01/12/2018,01/12/2018,FALSE,855,2.34,TRUE,exposed_asymptomatic,NA,NA,29/07/2016,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_2429,Group_38,NA,Group_82,F,29/07/2016,NA,29/07/2016,26/03/2018,26/03/2018,26/03/2018,FALSE,605,1.66,TRUE,exposed_signs,24/03/2018,Group_82,29/07/2016,Group_38,Birthdate,07/09/2003,NA,24/03/2018
ID_3347,Group_38,NA,Group_82,F,29/07/2016,NA,29/07/2016,10/08/2018,10/08/2018,10/08/2018,FALSE,742,2.03,TRUE,exposed_asymptomatic,NA,NA,29/07/2016,Group_38,Birthdate,07/09/2003,NA,24/03/2018
ID_2660,Group_55,NA,NA,F,31/07/2016,NA,31/07/2016,29/09/2018,29/09/2018,29/09/2018,TRUE,790,2.16,TRUE,exposed_signs,12/05/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,NA
ID_1458,Group_55,NA,Group_55,M,31/07/2016,NA,31/07/2016,17/05/2018,17/05/2018,17/05/2018,FALSE,655,1.79,TRUE,exposed_signs,25/04/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_2917,Group_55,NA,Group_55,M,31/07/2016,NA,31/07/2016,07/10/2018,08/10/2018,08/10/2018,TRUE,799,2.19,TRUE,exposed_signs,27/04/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_1408,Group_55,NA,Group_55,M,31/07/2016,NA,31/07/2016,17/05/2018,17/05/2018,17/05/2018,FALSE,655,1.79,TRUE,exposed_signs,25/04/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_146,Group_55,NA,Group_55,F,31/07/2016,NA,31/07/2016,03/04/2019,03/04/2019,03/04/2019,TRUE,976,2.67,TRUE,exposed_signs,19/06/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_2568,Group_55,NA,NA,F,31/07/2016,NA,31/07/2016,20/06/2019,20/06/2019,20/06/2019,TRUE,1054,2.89,TRUE,exposed_signs,28/04/2018,Group_55,31/07/2016,Group_55,Birthdate,03/04/2011,NA,NA
ID_348,Group_41,NA,Group_41,U,08/08/2016,NA,08/08/2016,30/08/2016,30/08/2016,30/08/2016,FALSE,22,0.06,TRUE,exposed_asymptomatic,NA,NA,08/08/2016,Group_41,Birthdate,12/07/2016,NA,12/07/2016
ID_96,Group_41,NA,Group_41,U,08/08/2016,NA,08/08/2016,30/08/2016,30/08/2016,30/08/2016,FALSE,22,0.06,TRUE,exposed_asymptomatic,NA,NA,08/08/2016,Group_41,Birthdate,12/07/2016,NA,12/07/2016
ID_2426,Group_72,NA,Group_72,U,08/08/2016,NA,08/08/2016,03/09/2016,03/09/2016,03/09/2016,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,08/08/2016,Group_72,Birthdate,10/07/2016,NA,10/07/2016
ID_3396,Group_28,NA,Group_28,M,04/09/2016,NA,04/09/2016,21/04/2018,21/04/2018,21/04/2018,TRUE,594,1.63,TRUE,exposed_signs,31/07/2017,Group_28,04/09/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_517,Group_28,NA,Group_28,F,04/09/2016,NA,04/09/2016,25/10/2017,25/10/2017,25/10/2017,TRUE,416,1.14,TRUE,exposed_signs,19/09/2017,Group_28,04/09/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_2241,Group_28,NA,NA,F,04/09/2016,NA,04/09/2016,27/01/2018,30/01/2018,30/01/2018,FALSE,513,1.4,TRUE,exposed_signs,25/10/2017,Group_28,04/09/2016,Group_28,Birthdate,06/04/2011,NA,NA
ID_2954,Group_28,NA,Group_28,M,04/09/2016,NA,04/09/2016,21/04/2018,21/04/2018,21/04/2018,TRUE,594,1.63,TRUE,exposed_signs,08/10/2017,Group_28,04/09/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1389,Group_69,NA,Group_69,M,13/09/2016,NA,13/09/2016,15/08/2018,15/08/2018,15/08/2018,FALSE,701,1.92,TRUE,exposed_asymptomatic,NA,NA,13/09/2016,Group_69,Birthdate,08/02/2007,NA,08/02/2007
ID_1897,Group_69,NA,Group_69,F,13/09/2016,NA,13/09/2016,08/12/2016,08/12/2016,08/12/2016,FALSE,86,0.24,TRUE,exposed_asymptomatic,NA,NA,13/09/2016,Group_69,Birthdate,08/02/2007,NA,08/02/2007
ID_3291,Group_69,NA,Group_69,F,13/09/2016,NA,13/09/2016,15/10/2017,15/10/2017,15/10/2017,FALSE,397,1.09,TRUE,exposed_asymptomatic,NA,NA,13/09/2016,Group_69,Birthdate,08/02/2007,NA,08/02/2007
ID_3219,Group_103,NA,Group_103,U,09/09/2016,NA,09/09/2016,03/10/2016,05/10/2016,05/10/2016,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,09/09/2016,Group_103,Birthdate,18/12/2013,NA,18/12/2013
ID_510,Group_103,NA,Group_103,U,09/09/2016,NA,09/09/2016,12/10/2016,12/10/2016,12/10/2016,FALSE,33,0.09,TRUE,exposed_asymptomatic,NA,NA,09/09/2016,Group_103,Birthdate,18/12/2013,NA,18/12/2013
ID_527,Group_103,NA,Group_103,U,09/09/2016,NA,09/09/2016,03/10/2016,05/10/2016,05/10/2016,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,09/09/2016,Group_103,Birthdate,18/12/2013,NA,18/12/2013
ID_3001,Group_103,NA,Group_103,U,09/09/2016,NA,09/09/2016,05/10/2016,05/10/2016,05/10/2016,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,09/09/2016,Group_103,Birthdate,18/12/2013,NA,18/12/2013
ID_2484,Group_103,NA,Group_103,U,09/09/2016,NA,09/09/2016,05/10/2016,05/10/2016,05/10/2016,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,09/09/2016,Group_103,Birthdate,18/12/2013,NA,18/12/2013
ID_1036,Group_76,NA,Group_76,F,21/09/2016,NA,21/09/2016,23/05/2017,31/10/2017,31/10/2017,FALSE,405,1.11,TRUE,exposed_signs,26/04/2017,Group_76,21/09/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_3344,Group_76,NA,Group_76,M,21/09/2016,NA,21/09/2016,17/04/2017,17/04/2017,17/04/2017,TRUE,208,0.57,TRUE,exposed_signs,30/01/2017,Group_76,21/09/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1064,Group_76,NA,Group_76,M,21/09/2016,NA,21/09/2016,06/11/2016,06/11/2016,06/11/2016,FALSE,46,0.13,TRUE,exposed_asymptomatic,NA,NA,21/09/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_2783,Group_138,NA,Group_49,M,27/09/2016,NA,27/09/2016,12/03/2018,12/03/2018,12/03/2018,TRUE,531,1.45,TRUE,exposed_signs,24/02/2018,Group_49,27/09/2016,Group_138,Birthdate,27/12/2013,NA,23/03/2017
ID_1825,Group_138,NA,Group_138,M,27/09/2016,NA,27/09/2016,13/11/2016,13/11/2016,13/11/2016,FALSE,47,0.13,TRUE,exposed_asymptomatic,NA,NA,27/09/2016,Group_138,Birthdate,27/12/2013,NA,27/12/2013
ID_419,Group_138,NA,Group_138,M,27/09/2016,NA,27/09/2016,01/11/2016,01/11/2016,01/11/2016,FALSE,35,0.1,TRUE,exposed_asymptomatic,NA,NA,27/09/2016,Group_138,Birthdate,27/12/2013,NA,27/12/2013
ID_37,Group_138,NA,Group_138,U,27/09/2016,NA,27/09/2016,25/10/2016,25/10/2016,25/10/2016,FALSE,28,0.08,TRUE,exposed_asymptomatic,NA,NA,27/09/2016,Group_138,Birthdate,27/12/2013,NA,27/12/2013
ID_1066,Group_138,NA,Group_138,F,27/09/2016,NA,27/09/2016,01/11/2016,01/11/2016,01/11/2016,FALSE,35,0.1,TRUE,exposed_asymptomatic,NA,NA,27/09/2016,Group_138,Birthdate,27/12/2013,NA,27/12/2013
ID_1334,NA,Group_121,Group_121,F,NA,27/10/2016,27/10/2016,29/12/2020,NA,29/12/2020,FALSE,1524,4.17,FALSE,exposed_asymptomatic,NA,NA,26/11/2016,Group_121,ResidentGroup,NA,26/11/2016,26/11/2016
ID_2053,NA,Group_121,Group_146,M,NA,27/10/2016,27/10/2016,16/04/2019,16/04/2019,16/04/2019,FALSE,901,2.47,FALSE,exposed_signs,06/06/2018,Group_146,26/11/2016,Group_121,ResidentGroup,NA,26/11/2016,29/01/2018
ID_1322,NA,Group_121,Group_146,M,NA,27/10/2016,27/10/2016,03/12/2018,03/12/2018,03/12/2018,FALSE,767,2.1,FALSE,exposed_asymptomatic,NA,NA,26/11/2016,Group_146,ResidentGroup,NA,26/11/2016,29/01/2018
ID_3121,NA,Group_121,Group_121,F,NA,27/10/2016,27/10/2016,09/04/2017,09/04/2017,09/04/2017,FALSE,164,0.45,FALSE,exposed_asymptomatic,NA,NA,26/11/2016,Group_121,ResidentGroup,NA,26/11/2016,26/11/2016
ID_705,Group_132,NA,Group_24,F,31/10/2016,NA,31/10/2016,04/02/2019,04/02/2019,04/02/2019,FALSE,826,2.26,TRUE,exposed_asymptomatic,NA,NA,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,24/01/2019
ID_3023,Group_43,NA,Group_43,M,23/10/2016,NA,23/10/2016,27/07/2017,02/08/2017,02/08/2017,FALSE,283,0.77,TRUE,exposed_asymptomatic,NA,NA,13/12/2016,Group_43,ResidentGroup,13/12/2016,NA,13/12/2016
ID_3177,Group_43,NA,NA,M,23/10/2016,NA,23/10/2016,08/12/2018,08/12/2018,08/12/2018,FALSE,776,2.12,TRUE,exposed_asymptomatic,NA,NA,13/12/2016,Group_43,ResidentGroup,13/12/2016,NA,NA
ID_60,Group_43,NA,Group_53,M,23/10/2016,NA,23/10/2016,07/05/2019,07/05/2019,07/05/2019,FALSE,926,2.54,TRUE,exposed_signs,10/06/2018,Group_43,13/12/2016,Group_43,ResidentGroup,13/12/2016,NA,18/11/2018
ID_76,Group_132,NA,Group_132,U,31/10/2016,NA,31/10/2016,19/11/2016,19/11/2016,19/11/2016,FALSE,19,0.05,TRUE,unexposed,NA,NA,NA,NA,none,09/03/2018,NA,09/03/2018
ID_3363,Group_38,NA,Group_82,F,07/11/2016,NA,07/11/2016,04/03/2019,04/03/2019,04/03/2019,FALSE,847,2.32,TRUE,exposed_asymptomatic,NA,NA,07/11/2016,Group_38,Birthdate,07/09/2003,NA,24/03/2018
ID_704,Group_38,NA,NA,M,07/11/2016,NA,07/11/2016,05/12/2020,NA,05/12/2020,FALSE,1489,4.08,TRUE,exposed_asymptomatic,NA,NA,07/11/2016,Group_38,Birthdate,07/09/2003,NA,NA
ID_3297,Group_38,NA,Group_82,F,07/11/2016,NA,07/11/2016,02/06/2018,02/06/2018,02/06/2018,FALSE,572,1.57,TRUE,exposed_asymptomatic,NA,NA,07/11/2016,Group_38,Birthdate,07/09/2003,NA,24/03/2018
ID_116,Group_38,NA,Group_38,F,07/11/2016,NA,07/11/2016,29/12/2020,NA,29/12/2020,FALSE,1513,4.14,TRUE,exposed_asymptomatic,NA,NA,07/11/2016,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_1893,Group_28,NA,Group_28,F,18/11/2016,NA,18/11/2016,26/12/2016,26/12/2016,26/12/2016,FALSE,38,0.1,TRUE,exposed_asymptomatic,NA,NA,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1761,Group_28,NA,Group_28,M,18/11/2016,NA,18/11/2016,17/11/2017,17/11/2017,17/11/2017,FALSE,364,1,TRUE,exposed_signs,03/10/2017,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_2173,Group_28,NA,Group_28,M,18/11/2016,NA,18/11/2016,09/03/2018,09/03/2018,09/03/2018,TRUE,476,1.3,TRUE,exposed_signs,21/02/2018,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_2805,Group_28,NA,Group_28,F,18/11/2016,NA,18/11/2016,06/07/2018,06/07/2018,06/07/2018,TRUE,595,1.63,TRUE,exposed_signs,04/10/2017,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_892,Group_28,NA,Group_28,M,18/11/2016,NA,18/11/2016,23/07/2018,23/07/2018,23/07/2018,TRUE,612,1.68,TRUE,exposed_signs,21/04/2018,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1295,Group_28,NA,Group_28,F,18/11/2016,NA,18/11/2016,20/07/2018,20/07/2018,20/07/2018,TRUE,609,1.67,TRUE,exposed_signs,15/03/2018,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_3311,Group_28,NA,Group_28,F,18/11/2016,NA,18/11/2016,05/07/2018,05/07/2018,05/07/2018,TRUE,594,1.63,TRUE,exposed_signs,08/03/2018,Group_28,18/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_2291,Group_28,NA,Group_28,M,19/11/2016,NA,19/11/2016,15/07/2018,15/07/2018,15/07/2018,TRUE,603,1.65,TRUE,exposed_signs,14/03/2018,Group_28,19/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1590,Group_28,NA,Group_28,F,19/11/2016,NA,19/11/2016,12/07/2018,12/07/2018,12/07/2018,TRUE,600,1.64,TRUE,exposed_signs,20/04/2018,Group_28,19/11/2016,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_283,Group_55,NA,Group_132,M,14/12/2016,NA,14/12/2016,09/07/2019,09/07/2019,09/07/2019,TRUE,937,2.57,TRUE,exposed_signs,24/07/2018,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,09/03/2018
ID_2090,Group_55,NA,NA,M,14/12/2016,NA,14/12/2016,25/01/2019,25/01/2019,25/01/2019,FALSE,772,2.11,TRUE,exposed_signs,16/07/2018,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,NA
ID_879,Group_55,NA,Group_53,F,14/12/2016,NA,14/12/2016,23/04/2019,23/04/2019,23/04/2019,FALSE,860,2.35,TRUE,exposed_signs,24/07/2017,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,18/11/2018
ID_1029,Group_55,NA,Group_55,M,14/12/2016,NA,14/12/2016,23/01/2019,23/01/2019,23/01/2019,TRUE,770,2.11,TRUE,exposed_signs,11/07/2018,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_1678,Group_55,NA,Group_53,F,14/12/2016,NA,14/12/2016,07/05/2019,07/05/2019,07/05/2019,FALSE,874,2.39,TRUE,exposed_signs,25/04/2018,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,18/11/2018
ID_1255,Group_55,NA,Group_53,F,14/12/2016,NA,14/12/2016,07/05/2019,07/05/2019,07/05/2019,FALSE,874,2.39,TRUE,exposed_signs,25/04/2018,Group_55,14/12/2016,Group_55,Birthdate,03/04/2011,NA,18/11/2018
ID_3038,Group_44,NA,Group_24,M,22/12/2016,NA,22/12/2016,29/12/2020,NA,29/12/2020,FALSE,1468,4.02,TRUE,exposed_asymptomatic,NA,NA,22/12/2016,Group_44,Birthdate,17/09/2016,NA,24/01/2019
ID_2824,Group_121,NA,Group_121,M,28/12/2016,NA,28/12/2016,30/07/2017,30/07/2017,30/07/2017,FALSE,214,0.59,TRUE,exposed_asymptomatic,NA,NA,28/12/2016,Group_121,Birthdate,26/11/2016,NA,26/11/2016
ID_566,Group_121,NA,Group_121,M,28/12/2016,NA,28/12/2016,22/09/2017,02/12/2017,02/12/2017,FALSE,339,0.93,TRUE,exposed_asymptomatic,NA,NA,28/12/2016,Group_121,Birthdate,26/11/2016,NA,26/11/2016
ID_1061,Group_121,NA,NA,M,28/12/2016,NA,28/12/2016,03/10/2019,03/10/2019,03/10/2019,FALSE,1009,2.76,TRUE,exposed_asymptomatic,NA,NA,28/12/2016,Group_121,Birthdate,26/11/2016,NA,NA
ID_849,Group_132,NA,Group_132,F,02/01/2017,NA,02/01/2017,20/03/2019,23/03/2019,23/03/2019,FALSE,810,2.22,TRUE,exposed_asymptomatic,NA,NA,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,09/03/2018
ID_933,Group_132,NA,NA,F,02/01/2017,NA,02/01/2017,09/03/2019,09/03/2019,09/03/2019,FALSE,796,2.18,TRUE,exposed_asymptomatic,NA,NA,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,NA
ID_239,Group_132,NA,Group_24,M,02/01/2017,NA,02/01/2017,10/02/2019,10/02/2019,10/02/2019,FALSE,769,2.11,TRUE,exposed_asymptomatic,NA,NA,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,24/01/2019
ID_1701,Group_132,NA,NA,F,02/01/2017,NA,02/01/2017,11/10/2019,11/10/2019,11/10/2019,FALSE,1012,2.77,TRUE,exposed_asymptomatic,NA,NA,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,NA
ID_593,Group_132,NA,NA,F,02/01/2017,NA,02/01/2017,12/10/2019,12/10/2019,12/10/2019,FALSE,1013,2.77,TRUE,exposed_signs,21/05/2018,Group_132,09/03/2018,Group_132,ResidentGroup,09/03/2018,NA,NA
ID_3253,Group_59,NA,Group_59,U,06/09/2016,NA,06/09/2016,07/09/2016,06/09/2016,07/09/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/09/2016,Group_59,Birthdate,31/07/2016,NA,31/07/2016
ID_1904,Group_59,NA,Group_59,U,06/09/2016,NA,06/09/2016,07/09/2016,06/09/2016,07/09/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/09/2016,Group_59,Birthdate,31/07/2016,NA,31/07/2016
ID_2168,Group_59,NA,Group_59,U,06/09/2016,NA,06/09/2016,07/09/2016,06/09/2016,07/09/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/09/2016,Group_59,Birthdate,31/07/2016,NA,31/07/2016
ID_1023,Group_59,NA,Group_59,U,06/09/2016,NA,06/09/2016,07/09/2016,06/09/2016,07/09/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/09/2016,Group_59,Birthdate,31/07/2016,NA,31/07/2016
ID_428,Group_59,NA,Group_59,U,06/09/2016,NA,06/09/2016,07/09/2016,06/09/2016,07/09/2016,FALSE,1,0,TRUE,exposed_asymptomatic,NA,NA,06/09/2016,Group_59,Birthdate,31/07/2016,NA,31/07/2016
ID_795,Group_141,NA,Group_141,U,28/07/2016,NA,28/07/2016,28/07/2016,28/07/2016,28/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,28/07/2016,Group_141,Birthdate,22/07/2015,NA,22/07/2015
ID_2348,Group_141,NA,Group_141,U,28/07/2016,NA,28/07/2016,28/07/2016,28/07/2016,28/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,28/07/2016,Group_141,Birthdate,22/07/2015,NA,22/07/2015
ID_3262,Group_141,NA,Group_141,U,28/07/2016,NA,28/07/2016,28/07/2016,28/07/2016,28/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,28/07/2016,Group_141,Birthdate,22/07/2015,NA,22/07/2015
ID_3069,Group_141,NA,Group_141,U,28/07/2016,NA,28/07/2016,28/07/2016,28/07/2016,28/07/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,28/07/2016,Group_141,Birthdate,22/07/2015,NA,22/07/2015
ID_1080,Group_76,NA,Group_76,U,25/06/2016,NA,25/06/2016,25/06/2016,25/06/2016,25/06/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,25/06/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1283,Group_76,NA,Group_76,U,25/06/2016,NA,25/06/2016,25/06/2016,25/06/2016,25/06/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,25/06/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_1298,Group_76,NA,Group_76,U,25/06/2016,NA,25/06/2016,25/06/2016,25/06/2016,25/06/2016,FALSE,0,0,TRUE,exposed_asymptomatic,NA,NA,25/06/2016,Group_76,Birthdate,20/07/2011,NA,20/07/2011
ID_3356,Group_43,NA,Group_53,M,21/01/2017,NA,21/01/2017,07/05/2019,07/05/2019,07/05/2019,FALSE,836,2.29,TRUE,exposed_asymptomatic,NA,NA,21/01/2017,Group_43,Birthdate,13/12/2016,NA,18/11/2018
